更新时间,#genre#
20260626 03:24,url


RespoTime,whitelist,#genre#
956.89ms,黄金华剧,https://test.946985.filegear-sg.me/proxy/4b8aad30b1ac0856
956.93ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3180&tk=a0c4f6cfaba3
956.96ms,广西卫视,https://haoyunlai.serv00.net/Smartv-1.php?id=guangxi
956.98ms,六盘山红军长征景区,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
956.99ms,▶️哈利波特：消失的密室,https://v1.fentvoss.com/sdv1/202308/19/7pizD2d5YN2/video/index.m3u8
957.65ms,CGTN纪录,http://t.061899.xyz/tl/tl.php?id=cgtnjl
957.71ms,13 Cultura,https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8
958.24ms,广东湾区频道,http://m.061899.xyz/mg/dwqws
958.25ms,东方卫视4K,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
958.50ms,No1常在心,https://www.goodiptv.club/huya/11342402
958.65ms,凡人修仙传04,http://jx.999315.xyz/yzzy/20250727/11839_e6a88d08/index.m3u8
958.72ms,插翅难逃,http://8.155.43.98:35455/yy/23402146
958.84ms,[BD]Starz Edge *tv,https://t.freetv.fun/live/starz-edge-tv.ts
959.24ms,The Price is Right (720p),https://jmp2.uk/plu-64c2214c2a7f2200089a0c4b.m3u8
959.39ms,OneTV,http://play2.one-tv.com/live/onetv.m3u8
959.74ms,精选DJ洗脑神曲,https://vd2.bdstatic.com/mda-ncsh78jh0xna7ngs/sc/cae_h264_delogo/1648389408244925817/mda-ncsh78jh0xna7ngs.mp4
960.10ms,裸奔的蜗牛╮,https://www.goodiptv.club/huya/11342418
960.28ms,新白娘子轮播,http://iptv77.iptv66.eu.org:35455/yy/1354930969
960.29ms,[HD]Disney Channel *tv,https://t.freetv.fun/live/disney-channel-tv.ts
960.37ms,电视剧僵尸约会,https://www.goodiptv.club/douyu/8371123
960.58ms,上帝是女孩DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000chhlaijc77u2jkqvf1h0&ratio=720p&line=0
960.64ms,郑欣宜-上心,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cmvk5cnog65judt62tcg&ratio=720p&line=0
960.67ms,花盆-黄宏,http://uptt.gcwduoduo.com/v/181110/4e1175ce7f85e0eb9edb836c67a580f1.mp4
960.90ms,Al-Alam News Network Ⓢ,https://live2.alalam.ir/alalam.m3u8
961.08ms,2021《精选5首酒吧DJ舞曲》,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
962.22ms,有家卓文君,https://www.goodiptv.club/huya/30297048
962.30ms,林正英电影,http://222.186.39.21:35466/yy/1351505899
962.35ms,维塔利在野外,https://www.goodiptv.club/douyu/9804068
962.40ms,KiKa Ⓖ,https://kikageohls.akamaized.net/hls/live/2022693/livetvkika_de/master.m3u8
962.60ms,名媛望族,https://live.metshop.top/yy/1354932431
962.69ms,风中的蜡烛,https://www.goodiptv.club/huya/20985856
963.46ms,东方卫视,https://stream1.freetv.fun/0b4fafdf7a4d2abde4c397b04de179534e29c7c6d9aa36bd0404d2bec666b52a.m3u8
963.81ms,盗墓虎牙频道,http://120.220.76.91:2003/huya.php?id=21059552
963.85ms,[BD]Astro Premier League 2 *tv,https://t.freetv.fun/live/astro-premier-league-2-tv.ts
964.00ms,Taivas TV7,https://vod.tv7.fi/tv7-fi/_definst_/smil:tv7-fi.smil/playlist.m3u8
964.02ms,梁静茹,https://vd2.bdstatic.com/mda-nkm0tccmp4h9mbzx/sc/cae_h264/1669099609536177298/mda-nkm0tccmp4h9mbzx.mp4
964.25ms,火炬手,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c54t79jc77u7est4rcn0&ratio=720p&line=0
964.30ms,南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
964.95ms,宇宙摸魚人,https://www.goodiptv.club/huya/26355763
965.05ms,Héviz TV,https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8
965.11ms,镜新闻,http://rihou.cc:555/tv/镜新闻
965.40ms,奇光主播q,https://www.goodiptv.club/douyu/12560807
966.00ms,RadioMensaje TV (720p),https://eu1.servers10.com:8081/8230/index.m3u8
966.01ms,16TV,https://cloudfront44.lexanetwork.com:1344/freerelay/16tv.sdp/playlist.m3u8
966.12ms,海南广播电视总台文旅频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lntyxx/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022329&pid=2028597139&timestamp=20260626000216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067526&ParentNodeID=-99&assertID=5910022329&client_ip=171.8.79.254&SecurityKey=20260626000216&promotionId=&mvid=5900006790&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=14302a62724e21a9cf8ecceeb8a0e466&sv=10004&ct=android
966.21ms,梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8
966.45ms,【科幻电影】,https://live.ottiptv.cc/yy/1355065896
966.50ms,小龙人,https://resource-cdn.tuxiaobei.com/video/3e/17/3e179fc2e965bd5ce6cff9a311cf6f91.mp4
966.61ms,梨园频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/ydcmc/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022344&pid=2028597139&timestamp=20260626000222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961930369&ParentNodeID=-99&assertID=5910022344&client_ip=171.8.79.254&SecurityKey=20260626000222&promotionId=&mvid=5900006785&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d49800fdd8cbb10fcd3732d0f38f30b8&sv=10004&ct=android
966.64ms,ADtv Ⓢ,https://playout172.livextend.cloud/liveiframe/_definst_/ngrp:liveartvabr_abr/playlist.m3u8
966.68ms,Made in BO,https://srvx1.selftv.video/dmchannel/live/playlist.m3u8
966.72ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
966.81ms,TLT Molise,https://5f22d76e220e1.streamlock.net/tltmolise/tltmolise/playlist.m3u8
967.03ms,中天新闻欣赏,http://rihou.cc:555/tv/[Us]中天新闻
967.55ms,[HD]Astro QJ *tv,https://t.freetv.fun/live/astro-qj-tv.ts
967.67ms,Canale Italia,https://ovp-live.akamaized.net/ac115_live/canale1.smil/playlist.m3u8
968.46ms,龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
968.99ms,北京文艺,http://cards.imwork.net:15893/rtp/239.3.1.242:8000?
969.19ms,乐游,https://live.264788.xyz/channel/leyou?streamid=f76a46c986423a63fe578de127ff4e1e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
969.32ms,电影_国产,https://lbds.us.ci/11352973
969.36ms,黑龙江卫视,https://live.264788.xyz/channel/heilongjiangweishi?streamid=af948f073fa99b226abb4c2ea63410da&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
969.38ms,晓云街道媽,https://www.goodiptv.club/huya/21059614
969.46ms,德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
969.51ms,湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
969.80ms,DJ情歌,https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4
970.01ms,曾风靡一时的经典英文歌曲Lonely,https://vd4.bdstatic.com/mda-nfs82gjza0n84t4b/hd/cae_h264/1656310281519459378/mda-nfs82gjza0n84t4b.mp4
970.19ms,伊春新闻综合,https://liveplaysr.dbw.cn/lsdream/pkHc359/2000/live.m3u8
970.29ms,落叶归根-王宁艾伦常远,https://vdse.bdstatic.com//35c0454d00303caa66ebb177273670cf.mp4
970.45ms,il61,https://5a1178b42cc03.streamlock.net/travel/travel/playlist.m3u8
970.52ms,邱淑贞,https://live.metshop.top/huya/11352949
970.70ms,南西视频,https://www.goodiptv.club/huya/16913382
970.78ms,Afrobeats (1080p),https://stream.ecable.tv/afrobeats/tracks-v1a1/mono.m3u8
970.87ms,玄幻电影,http://cdn.jdshipin.com:8880/huya.php?id=11342414
971.17ms,赵丽蓉人民战争,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4
971.23ms,绘说篮球C,https://www.goodiptv.club/douyu/9401305
971.60ms,西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=5778b7e6b4f5160657a4cb830a36f20b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
972.15ms,都江堰鱼嘴,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
972.19ms,胶片看电影,https://www.goodiptv.club/douyu/3715426
972.30ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
972.31ms,乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
972.34ms,猫科动物谁为王者(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/17c3860b26c14110a740dfa49785a1bd/1200.m3u8
972.55ms,谪仙-伊格赛听/叶里,https://vdse.bdstatic.com//886e60a17ff501301404ebbebde3c988.mp4
973.02ms,清越影视,https://www.goodiptv.club/huya/31308990
973.09ms,Мир Белогорья,http://mirbelogorya.ru:8080/mirbelogorya/index.m3u8
973.20ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-9.ctv
973.81ms,[HD]Astro Sports Plus *tv,https://t.freetv.fun/live/astro-sports-plus-tv.ts
973.93ms,狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
973.94ms,文西与阿漆,https://www.goodiptv.club/douyu/8737695
974.21ms,新疆卫视,https://stream1.freetv.fun/xin-jiang-wei-shi-15.m3u8
974.83ms,地下交通频道,http://120.220.76.91:2003/huya.php?id=11342433
974.95ms,Historias de Ultratumba,https://jmp2.uk/plu-5f4d3696d938c900072679fd.m3u8
975.00ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-4.ctv
975.15ms,Zalaegerszeg TV,https://cloudfront44.lexanetwork.com:1344/freerelay/zegtv.sdp/playlist.m3u8
975.16ms,老实的小虎牙,https://www.goodiptv.club/huya/21059609
975.50ms,城市打工妹,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0
976.58ms,十首伤感DJ情歌,https://vdse.bdstatic.com//5319e5b5cd1ad9d27a21b9bf4ad534ba.mp4
976.60ms,CCTV-16咪咕,http://rihou.cc:555/tv/[mg]CCTV-16
976.78ms,中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?
977.02ms,凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
977.19ms,斗鱼5,http://epg.112114.xyz/douyu/52787
977.40ms,打劫-宋小宝程野,https://vdse.bdstatic.com//a9d07519513c0cccde393073cf76b15f.mp4
977.55ms,RTP África,https://streaming-live.rtp.pt/liverepeater/smil:rtpafrica.smil/playlist.m3u8
978.06ms,四川峨眉山远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
978.17ms,四大裁子之首,https://www.goodiptv.club/huya/11602058
978.62ms,小雅陪你看,https://www.goodiptv.club/huya/30080225
978.67ms,【战狼3吴京】首播,https://live.ottiptv.cc/yy/1456668939
978.76ms,东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
979.01ms,CGTN法语,https://live.264788.xyz/channel/cgtnfrench?streamid=9a97a479d76dea60315e79280b4ce412&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
979.05ms,4k车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4
979.20ms,林峰-爱在记忆中找你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cbidlubc77u4luk3uth0&ratio=720p&line=0
979.35ms,陈翔六点频道,http://120.220.76.91:2003/huya.php?id=11274154
979.39ms,陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
980.23ms,毛不易 Ⅰ 借,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81//mda-ii2njckdbkmmcp81.mp4?pd=20
980.42ms,磐石综合,http://stream3.jlntv.cn:80/aac_psgb/sd/live.m3u8
980.94ms,拜年-赵本山,https://vdse.bdstatic.com//7bc2eaa6e9842f637f3aa731dca95e47.mp4
981.40ms,COM Brasil,https://br5093.streamingdevideo.com.br/abc/abc/playlist.m3u8
981.98ms,EBS Plus 2 Ⓢ,https://ebsonair.ebs.co.kr/plus2familypc/familypc1m/playlist.m3u8
982.55ms,白城镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
982.60ms,韩国女团33,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
982.76ms,家有儿女,http://8.155.43.98:35455/huya/11352872
982.83ms,Kuriakos Kids,https://w2.manasat.com/kkids/smil:kkids.smil/playlist.m3u8
983.19ms,[HD]sportsnet new york,https://t.freetv.fun/live/sportsnet-new-york.ts
983.33ms,尹地仇,https://www.goodiptv.club/huya/21059567
983.52ms,甄妮-我曾用心爱着你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c61mgpjc77u30e9dfqa0&ratio=720p&line=0
983.59ms,长子综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
983.61ms,电影梁家辉,http://live.metshop.top/huya/11342429?cdn=alicdn
984.35ms,CGTN新闻,https://live.264788.xyz/channel/cgtn?streamid=36226196c651187b6e80ba8ecb4b2552&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
984.53ms,Cremona 1,https://cdn2.streamshow.it/cloud-cremona1/cremona1/playlist.m3u8
984.62ms,赵四借媳妇儿,http://gcw.bdcdn.shoujiduoduo.com/201805/0236-58.mp4
984.99ms,Alpauno,https://5f22d76e220e1.streamlock.net/alpaunotv/alpaunotv/playlist.m3u8
985.30ms,哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
985.44ms,MTV Hits,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/153/index.m3u8
986.05ms,浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
986.30ms,广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
986.55ms,浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
986.64ms,Óčko Star Ⓢ,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_gold/playlist.m3u8
986.76ms,dw151295068,https://www.goodiptv.club/douyu/12655359
987.30ms,龙华戏剧Pdtv,http://rihou.cc:555/tv/[Pd]龙华戏剧
987.65ms,菠萝屋的海绵宝宝,https://www.goodiptv.club/douyu/3949681
987.67ms,甜漫妮666,https://www.goodiptv.club/douyu/1569773
987.71ms,三时系念法会,https://sg1.amtb.de/liveedge/_definst_/smil:sanshi_720p.smil/chunklist_w156722507_b828000.m3u8
988.48ms,Teleromagna,https://livetr.teleromagna.it/teleromagna/live/playlist.m3u8
988.54ms,探索发现,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8
988.60ms,龙华日韩Pdtv,http://rihou.cc:555/tv/[Pd]龙华日韩
988.95ms,凡人修仙传02,http://jx.999315.xyz/yzzy/20250727/16721_6226c5b0/index.m3u8
989.23ms,平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
989.49ms,喜乐街-贾玲沙溢,https://vdse.bdstatic.com//601b1450150fbe7d1f6f14043e56b1fe.mp4
989.59ms,电视剧痴迷者,https://www.goodiptv.club/huya/29465856
989.78ms,野狼的士高,https://vd2.bdstatic.com/mda-ncp47pjrm7kqjfwq/720p/h264_delogo/1648091187992655346/mda-ncp47pjrm7kqjfwq.mp4
989.95ms,Rtv 38 Toscana,https://845d8509d2cb4f249dd0b2ae5755b6c2.msvdn.net/rtv38/rtv38_live_main/mainabr/playlist_dvr.m3u8
989.97ms,广丰电视,https://play-a2.quklive.com/live/1754033359790055.flv
990.10ms,动漫,https://live.ottiptv.cc/yy/26664495
990.17ms,狄胖胖与李乖乖,https://www.goodiptv.club/douyu/12183882
990.48ms,哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
990.88ms,敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
991.64ms,广东卫视咪咕,http://t.061899.xyz/tl/tl.php?id=gdws
992.54ms,CHC动作电影,http://36.104.221.222:7788/644368714
992.63ms,是你-梦然,https://vdse.bdstatic.com//f5fc719eff9f5bdb2ce15147dfc76b3c.mp4
993.24ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
993.68ms,潮妈辣婆,https://live.264788.xyz/channel/newtvchaomalapo?streamid=5094631cd54e12ad81bfe8b910e60de2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
993.85ms,6首好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
993.97ms,R101 TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-er/er-clr.isml/index.m3u8
994.19ms,宇宙探索飞船,https://www.goodiptv.club/douyu/9456028
994.32ms,五福星播频道,http://120.220.76.91:2003/huya.php?id=11282233
994.46ms,余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
995.36ms,河北卫视,https://stream1.freetv.fun/8f7326c952e3cec2385bf468699e4f044a8cfc32b433a7755ed6efad009b09a6.m3u8
995.68ms,悉奇,https://www.goodiptv.club/douyu/9401473
995.71ms,I do,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f260000bu416dd6mgceo9a0ume0&ratio=720p&line=0
995.76ms,披萨不放菠萝,https://www.goodiptv.club/huya/30080158
995.84ms,兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
995.91ms,都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
996.05ms,安逗和黑仔,https://www.goodiptv.club/huya/11342424
996.29ms,白城大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
996.41ms,「斗鱼」梦幻西游·手游,https://cdn-3.ttvb.eu.org/huya/9163712
996.74ms,韩国女团39,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298694512.mp4
996.83ms,睛彩中原,https://dxtx.hntv.tv/live/jczy.m3u8?txSecret=e785008e49564e5e738439b4dd2ae68e&txTime=7C4C6207&wsSecret=1c8b5194b0f03b86658c984123616720&wsTime=1782424843
997.31ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
997.37ms,风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=be37d16b874e7ba11dd383d7ecd75752&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
997.71ms,十七岁的道姑,https://www.goodiptv.club/douyu/3186217
997.94ms,毛不易 Ⅰ 给你给我,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
998.10ms,第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=d81e188b59ece96b7e8f1ce34aea3ef8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
998.30ms,快看张不止,https://www.goodiptv.club/douyu/8413226
998.91ms,喵喵喵的猫酱酱,https://www.goodiptv.club/douyu/11179077
1000.16ms,乔·科伊热辣开麦,https://live.ottiptv.cc/yy/1382735625
1000.30ms,模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
1000.79ms,CGTN-西,http://go.bkpcp.top/mg/cgtne
1000.86ms,MTV3,https://live-fi.tvkaista.net/mtv3/live.m3u8?src=freetv
1001.02ms,林家渔妹,https://www.goodiptv.club/douyu/9348805
1001.21ms,CRE8轰脑循环,https://www.goodiptv.club/huya/21028268
1001.38ms,MTV Ava,https://live-fi.tvkaista.net/ava/live.m3u8?src=freetv
1001.49ms,韩国女团47,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240121912724.mp4
1001.58ms,福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
1001.84ms,CCTV5+,https://stream1.freetv.fun/88ee08d5c5e75e963f46cba8142888798dde687981709eda707a0b192da8ad4d.ctv
1001.98ms,老鱼说剧,https://www.goodiptv.club/douyu/9994377
1002.67ms,动漫,https://live.ottiptv.cc/yy/25055036
1003.91ms,龙飘飘《往事》,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
1004.03ms,芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
1004.24ms,something just like this,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cs4hhsvog65kgk2fa28g&ratio=720p&line=0
1004.38ms,金鹰卡通,http://8.138.7.223/tv/mgtv.php?id=287
1004.65ms,易中天品三国完整版,https://live.ottiptv.cc/yy/1461244449
1004.85ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3376&tk=e503191f8e20
1005.01ms,水井虎,https://www.goodiptv.club/huya/31308706
1005.14ms,韩国女团11,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799088974.mp4
1005.21ms,天映经典欣赏,http://rihou.cc:555/tv/[Hk]天映经典
1005.49ms,泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
1005.60ms,兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=530cb4e58bbc48b7fc26f5e0a2e47966&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1005.82ms,孔云龙扒马褂,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0
1005.94ms,猫眼下的鱼,https://www.goodiptv.club/huya/20236200
1006.38ms,Virgin Radio TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-ew/ew-clr.isml/index.m3u8
1006.41ms,韩国女团02,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240160716008.mp4
1006.89ms,CCTV9,http://www.negative.top:50000/rtp/233.50.200.23:5140
1006.90ms,浮生没有若梦,https://www.goodiptv.club/huya/11601986
1006.93ms,[HD]Astro Awani *tv,https://t.freetv.fun/live/astro-awani-tv.ts
1006.95ms,MTV 90s,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/31560/index.m3u8
1007.28ms,30A TV Classic Movies (720p),https://30a-tv.com/feeds/pzaz/30atvmovies.m3u8
1007.43ms,顺德DJLwei-全英文Electro音乐百听不厌APT经典金曲DJ串烧,https://mp4.djuu.com/c2/17/2025/78486efeb94e7f79.m4a
1007.43ms,求求扣扣困困,https://www.goodiptv.club/douyu/8795274
1007.57ms,韩国女团52,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240130092025.mp4
1007.60ms,鸟叔dadey,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfqraijc77u7k67gk2n0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
1007.68ms,小鬼头播频道,http://120.220.76.91:2003/huya.php?id=11352963
1007.92ms,国际吸猫协会,https://www.goodiptv.club/douyu/8657834
1007.95ms,白狮归来2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e3b36e52d0bc4a0a851a1bd3fa181365/1200.m3u8
1007.97ms,CCTV-11戏曲,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
1008.09ms,哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
1008.29ms,河北4k,https://event.pull.hebtv.com:443/live/live101.m3u8
1008.42ms,怪兽马提尼电影,https://www.goodiptv.club/douyu/9075333
1008.90ms,武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
1009.19ms,龙宫里的奇异动物,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3528163c6b7d4a48b09b24027351ccf7/1200.m3u8
1009.30ms,伪装者电视剧,http://iptv77.iptv66.eu.org:35455/yy/1354936244
1009.91ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-2.ctv
1010.36ms,Ora News,https://live1.mediadesk.al/oranews.m3u8
1010.38ms,怪兽系列频道,http://120.220.76.91:2003/huya.php?id=21059554
1010.67ms,文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
1010.83ms,吉林娱乐,https://live.metshop.top/douyu/9273031
1011.20ms,无线金曲欣赏,http://rihou.cc:555/tv/[Hk]无线金曲
1011.34ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-30.m3u8
1011.42ms,Canale 10,https://nrvideo1.newradio.it:1936/desxcerbht/desxcerbht/playlist.m3u8
1012.39ms,Запад 24,https://vgtrkregion-reg.cdnvideo.ru/vgtrk/kaliningrad/russia1-hd/index.m3u8
1013.23ms,CNA,https://live1.mediadesk.al/cnatvlive.m3u8
1013.67ms,衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
1013.94ms,白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8?zjild
1014.43ms,湖南卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.63:5140
1014.96ms,四川卫视,https://stream1.freetv.fun/4d012cc6d0cf9ec1b6101aa7351bb3b038d5a231ef437f62ea6908ff02667ffb.ctv
1015.85ms,BET Pluto TV,https://jmp2.uk/plu-5ca670f6593a5d78f0e85aed.m3u8
1016.64ms,小欢喜,https://live.metshop.top/yy/1382737888
1016.75ms,小兰酱177,https://www.goodiptv.club/douyu/11490031
1016.77ms,РТР-Планета Ⓢ,https://player.smotrim.ru/iframe/stream/live_id/63251
1017.12ms,开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?
1017.37ms,爱笑会议室,https://live.metshop.top/douyu/9375430
1017.49ms,重庆卫视,http://101.6.130.52:1234/738910914
1017.52ms,Harbin Comprehensive News Channel,https://stream.hrbtv.net/xwzh/playlist.m3u8?_upt=ef41dd531755913594
